Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Cardiología del Centro Médico Nacional Siglo XXI #050GYR057,2241986,3540,IA-050GYR057-E113-2021 MANT. PREV. Y CORRECTIVO A BANDAS DE ESFUERZO,IA-050GYR057-E113-2021,2021-03-30,2021-03-24 09:00,2021-03-29 09:00,Nacional,Servicios,INVITACIÓN A CUANDO MENOS 3 PERSONAS,Electrónica,2473843,IA-050GYR057-E113-2021 MANT. PREV. Y CORRECTIVO A BANDAS DE ESFUERZO,UMAE HOSPITAL DE CARDIOLOGIA CMN SIGLO XXI IA-050GYR057-E113-2021 MANT. PREV. Y CORRECTIVO A BANDAS DE ESFUERZO,2021-03-31,2021-12-31,476280,MXN,Expirado,0,0,IMH140820IP6,IDEA MEDICA HOSPITALARIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1962833
COLMICH,"El Colegio de Michoacán, A.C.",COLMICH-Departamento de Recursos Materiales #03891I999,2251914,3540,REPARACIÓN Y MANTENIMIENTO DE EQUIPO DE LABORATORIO,AA-03891I999-E63-2021,,2021-04-08 01:49,2021-03-16 09:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2479825,REPARACIÓN Y MANTENIMIENTO DE EQUIPO DE LABORATORIO,REPARACIÓN Y MANTENIMIENTO DE EQUIPO DE LABORATORIO,2021-03-26,2022-03-25,230553.07,MXN,Expirado,0,0,,JEOL DE MEXICO SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1969649
CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",CIAD-Subdirección de Recursos Materiales #0389ZY998,2245588,5310,EQUIPO MEDICO Y DE LABORATORIO,AA-0389ZY998-E160-2021,,2021-03-26 10:54,2021-03-22 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2471500,EQUIPO MEDICO Y DE LABORATORIO,ULTRAPURIFICADOR DE AGUA,2021-03-22,2021-05-31,137931,MXN,Expirado,0,0,APE950801FJ4,ASESORIA Y PROVEEDORA DE EQUIPOS PARA LABORATORIO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1964148
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Subdirección de Recursos Materiales y Servicios Generales #012NCG001,2250734,2950,SENSOR DE SATURACION DE OXIGENO DE DEDO COMPLETO PARA ADULTO PARA MONITORES CON ,AA-012NCG001-E244-2021,,2021-04-06 13:52,2021-03-22 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2478091,SENSOR DE SATURACION DE OXIGENO DE DEDO COMPLETO PARA ADULTO PARA MONITORES CON TECNOLOGIA DE MEDICION DE SPO2 NELLCOR. PRESENTACION PIEZA,"SENSOR DE SATURACION DE OXIGENO DE DEDO COMPLETO PARA ADULTO PARA MONITORES CON TECNOLOGIA DE MEDICION DE SPO2 NELLCOR. PRESENTACION PIEZA
",2021-03-22,2021-12-31,43738.8,MXN,Expirado,0,0,TAM1102045U5,TECNOLOGIA APLICADA EN MEDICINA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1968720
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento de la Delegación Sur del Distrito Federal #050GYR025,2236830,3540,MANTENIMIENTO A LAMPARAS DE CIRUGIA,IA-050GYR025-E80-2021,2021-03-24,2021-03-09 18:52,2021-03-19 09:00,Nacional,Servicios,INVITACIÓN A CUANDO MENOS 3 PERSONAS,Electrónica,2472614, MANTENIMIENTO A LAMPARAS DE CIRUGIA D-37,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A LAMPARAS DE CIRUGIA PARA LAS UNIDADES MEDICAS DEL OOAD SUR DEL DF ,2021-03-30,2021-12-31,503804.325,MXN,Expirado,0,0,BSD101201RA1,BLUE SERVICES DIAGNOSTIC AND SOLUTIONS MEDICA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1957315
CENAM,Centro Nacional de Metrología,CENAM-Dirección General de Administración y Finanzas #010K2H001,2238111,3540,Servicio de Mantenimiento a Espectrofotómetro de Infrarrojo,AA-010K2H001-E64-2021,,2021-03-09 16:46,2021-03-12 11:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2472023,Servicio de Mantenimiento a Espectrofotómetro de Infrarrojo,Servicio de Mantenimiento a Espectrofotómetro de Infrarrojo de Transformada de Fourier.,2021-03-26,2021-04-21,48566,MXN,Expirado,0,0,ISA9811271K9,INSTRUMENTACION Y SERVICIOS ANALITICOS,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1957429
CENAM,Centro Nacional de Metrología,CENAM-Dirección General de Administración y Finanzas #010K2H001,2235234,3540,Mantenimiento correctivo a equipos de laboratorio,AA-010K2H001-E56-2021,,2021-03-04 12:12,2021-03-08 11:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2472042,Mantenimiento correctivo a equipos de laboratorio,Mantenimiento correctivo a cromatógrafo de líquidos y generador de nitrógeno,2021-03-26,2021-04-15,156701,MXN,Expirado,0,0,ISA9811271K9,INSTRUMENTACION Y SERVICIOS ANALITICOS,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1955293
CICY,"Centro de Investigación Científica de Yucatán, A.C.",CICY-Dirección Administrativa #03890Q010,2245660,5310,ADQUISICIÓN DE BOMBA DE VACIO MASTERFLEX,AA-03890Q010-E65-2021,,2021-03-26 12:39,2021-03-25 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2471652,ADQUISICIÓN DE BOMBA DE VACIO MASTERFLEX,ADQUISICIÓN DE BOMBA DE VACIO MASTERFLEX,2021-03-25,2021-05-25,47937,MXN,Expirado,0,0,LTI960220FP5,LAB TECH INSTRUMENTACION SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1964241
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2247567,2950,ADQUISICIÓN DE REFACCIONES PARA MONITOR DE SIGNOS VITALES,AA-012NCD001-E81-2021,,2021-03-30 13:02,2021-03-04 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2473546,ADQUISICIÓN DE REFACCIONES PARA MONITOR DE SIGNOS VITALES,ADQUISICIÓN DE REFACCIONES PARA MONITOR DE SIGNOS VITALES,2021-03-04,2021-12-31,243180,MXN,Expirado,0,0,SBI180305SYA,SERVICIOS BIOMEDICOS INTEGRALES CRUGA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1965887
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2250433,5320,EQUIPO: SISTEMA DE OXIGENACIÓN EXTRACORPOREA POR MEMBRANA,AA-012NCD001-E92-2021,,2021-04-06 11:38,2021-03-01 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2477716,EQUIPO: SISTEMA DE OXIGENACIÓN EXTRACORPOREA POR MEMBRANA,EQUIPO: SISTEMA DE OXIGENACIÓN EXTRACORPOREA POR MEMBRANA,2021-03-01,2021-12-31,5958732.76,MXN,Expirado,0,0,INS9501253H1,INSTRUMEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1968476
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección de Administración y Finanzas #012NBD001,2251271,3540,"Instalación, reparación y mantenimiento de equipo e instrumental medico y de lab",AA-012NBD001-E91-2021,,2021-04-07 12:02,2021-03-11 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2478916,"Instalación, reparación y mantenimiento de equipo e instrumental medico y de lab",Adjudicación Directa DGAAF-DRMC-35401-039-2021 SERVICIOS EN MANTENIMIENTO ,2021-03-11,2021-12-31,716000,MXN,Expirado,0,0,SME0312193U9,SERVICIOS EN MANTENIMIENTO EN EQUIPO MEDICO SC DE RL DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1969169
IMP,Instituto Mexicano del Petróleo,IMP-Gerencia de Proveeduria y Servicios #018T0O004,2251150,2950,Sistema de purificación y secado de aire,AA-018T0O004-E58-2021,,2021-04-06 22:14,2021-03-23 10:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2478767,Sistema de purificación y secado de aire,Sistema de purificación y secado de aire,2021-03-23,2021-05-22,59324,MXN,Expirado,0,0,LLA001002S6A,LEYVITEC LABORATORIOS ,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1969077
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR017,2224108,3540,"AA-050GYR017-E108-2021	SERVICIO DE MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO A INC",AA-050GYR017-E108-2021,,2021-02-09 10:19,2021-02-11 13:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Electrónica,2476311,CCO-A-21-63-2508-008,"AA-050GYR017-E108-2021	SERVICIO DE MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO A INCUBADORAS, PARA EL EJERCICIO 2021.
",2021-02-19,2021-12-31,589000,MXN,Expirado,0,0,RBI060315TT5,RELCI BIOMEDICAL SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1944996
SENASICA,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",SENASICA-Dirección de Recursos Materiales y Servicios Generales #008B00001,2248622,3540,AA-008B00001-E49-2021 MANTENIMIENTO PARA LOS EQUIPOS  DE LABORATORIO ,AA-008B00001-E49-2021,,2021-04-05 11:43,2021-03-23 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2476188,"SERVICIO DE MANTENIMIENTO PREVENTIVO, CORRECTIVO , CALIBRACIÓN Y CALIFICACIÓN PARA LOS EQUIPOS DE LAS MARCAS NUAIRE, AGILENT TECHNOLOGIES, ILLUMINA, ANTON PARA, APPLIED BIOSYSTEMS, BIOMERIEUX, BIORAD, CARL ZEISS, HYGIENA, METTLER TOLEDO, QIAGEN, Y WATERS,","SERVICIO DE MANTENIMIENTO PREVENTIVO, CORRECTIVO , CALIBRACIÓN Y CALIFICACIÓN PARA LOS EQUIPOS DE LAS MARCAS NUAIRE, AGILENT TECHNOLOGIES, ILLUMINA, ANTON PARA, APPLIED BIOSYSTEMS, BIOMERIEUX, BIORAD, CARL ZEISS, HYGIENA, METTLER TOLEDO, QIAGEN, Y WATERS,
",2021-03-23,2021-12-31,155870,MXN,Expirado,0,0,PMR040114S61,HYGIENA MEXICO SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1967863
SENASICA,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",SENASICA-Dirección de Recursos Materiales y Servicios Generales #008B00001,2248622,3540,AA-008B00001-E49-2021 MANTENIMIENTO PARA LOS EQUIPOS  DE LABORATORIO ,AA-008B00001-E49-2021,,2021-04-05 11:43,2021-03-23 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2476199,"SERVICIO DE MANTENIMIENTO PREVENTIVO, CORRECTIVO , CALIBRACIÓN Y CALIFICACIÓN PARA LOS EQUIPOS DE LAS MARCAS NUAIRE, AGILENT TECHNOLOGIES, ILLUMINA, ANTON PARA, APPLIED BIOSYSTEMS, BIOMERIEUX, BIORAD, CARL ZEISS, HYGIENA, METTLER TOLEDO, QIAGEN, Y WATERS,","SERVICIO DE MANTENIMIENTO PREVENTIVO, CORRECTIVO , CALIBRACIÓN Y CALIFICACIÓN PARA LOS EQUIPOS DE LAS MARCAS NUAIRE, AGILENT TECHNOLOGIES, ILLUMINA, ANTON PARA, APPLIED BIOSYSTEMS, BIOMERIEUX, BIORAD, CARL ZEISS, HYGIENA, METTLER TOLEDO, QIAGEN, Y WATERS,
",2021-03-23,2021-12-31,139634,MXN,Expirado,0,0,MTO930218QSA,METTLER TOLEDO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1967863
CRAE,Centro Regional de Alta Especialidad de Chiapas,CRAE-Subdirección de Recursos Materiales #012M7A001,2253286,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A UN EQUIPO DE IMAGEN ECOCARDI,AA-012M7A001-E128-2021,,2021-04-12 09:55,2021-03-16 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2481700,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A UN EQUIPO DE IMAGEN ECOCARDIOGRAFO MARCA GENERAL ELECTRIC MODELO VIVID 7 ,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A UN EQUIPO DE IMAGEN ECOCARDIOGRAFO MARCA GENERAL ELECTRIC MODELO VIVID 7 ,2021-03-16,2021-12-31,470000,MXN,Expirado,0,0,AEI181117ULA,ARBIOMED EQUIPOS E INSUMOS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1970922
CRAE,Centro Regional de Alta Especialidad de Chiapas,CRAE-Subdirección de Recursos Materiales #012M7A001,2253315,3540,POLIZA DE SERVICIO DE MANTENIMIENTO PREVENTIVO/CORRECTIVO A 01 ANGIOGRAFO MODELO,AA-012M7A001-E130-2021,,2021-04-12 10:56,2021-03-15 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2481761,POLIZA DE SERVICIO DE MANTENIMIENTO PREVENTIVO/CORRECTIVO A 01 ANGIOGRAFO MODELO ALLURA XPER FD10 PHILIPS,POLIZA DE SERVICIO DE MANTENIMIENTO PREVENTIVO/CORRECTIVO A 01 ANGIOGRAFO MODELO ALLURA XPER FD10 PHILIPS,2021-03-15,2021-12-31,1597987,MXN,Expirado,0,0,PMC1507018K6,PHILIPS MEXICO COMMERCIAL SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1970952
SENASICA,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",SENASICA-Dirección de Recursos Materiales y Servicios Generales #008B00001,2248622,3540,AA-008B00001-E49-2021 MANTENIMIENTO PARA LOS EQUIPOS  DE LABORATORIO ,AA-008B00001-E49-2021,,2021-04-05 11:43,2021-03-23 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2476209,"SERVICIO DE MANTENIMIENTO PREVENTIVO, CORRECTIVO , CALIBRACIÓN Y CALIFICACIÓN PARA LOS EQUIPOS DE LAS MARCAS NUAIRE, AGILENT TECHNOLOGIES, ILLUMINA, ANTON PARA, APPLIED BIOSYSTEMS, BIOMERIEUX, BIORAD, CARL ZEISS, HYGIENA, METTLER TOLEDO, QIAGEN, Y WATERS,","SERVICIO DE MANTENIMIENTO PREVENTIVO, CORRECTIVO , CALIBRACIÓN Y CALIFICACIÓN PARA LOS EQUIPOS DE LAS MARCAS NUAIRE, AGILENT TECHNOLOGIES, ILLUMINA, ANTON PARA, APPLIED BIOSYSTEMS, BIOMERIEUX, BIORAD, CARL ZEISS, HYGIENA, METTLER TOLEDO, QIAGEN, Y WATERS,
",2021-03-23,2021-12-31,121159.8,MXN,Expirado,0,0,QME080108A87,QIAGEN MEXICO S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1967863
CRAE,Centro Regional de Alta Especialidad de Chiapas,CRAE-Subdirección de Recursos Materiales #012M7A001,2253325,3540,POLIZA DE SERVICIO DE MANTENIMIENTO PREVENTIVO/CORRECTIVO A CAMARA DE CENTELLEO ,AA-012M7A001-E131-2021,,2021-04-12 11:02,2021-03-15 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2481772,POLIZA DE SERVICIO DE MANTENIMIENTO PREVENTIVO/CORRECTIVO A CAMARA DE CENTELLEO MODELO MILLENIUM MG MARCA GENERAL ELECTRIC,POLIZA DE SERVICIO DE MANTENIMIENTO PREVENTIVO/CORRECTIVO A CAMARA DE CENTELLEO MODELO MILLENIUM MG MARCA GENERAL ELECTRIC,2021-03-15,2021-12-31,2323419.13,MXN,Expirado,0,0,GSM920409JL6,GE SISTEMAS MEDICOS DE MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1970955
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirección de Recursos Materiales #011L4J995,2253023,5310,AUTOCLAVE VERTICAL MCA ECOSHEL,AA-011L4J995-E359-2021,,2021-05-18 14:41,2021-04-16 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2481328,AUTOCLAVE VERTICAL MCA ECOSHEL,"AUTOCLAVE VERTICAL
PRESION MAXIMA 220 KPA, TEMPERATURA MAXIMA 134°C MEDIDADS EXT. APROX 460 X 460 X 1130 MM,MEDIDAS INT. DIAM. 340 X 670 MM CUENTA CON VALVULA DE SEGURIDAD, CANASTILLAS, TAPA INTERNA, TEMPORIZADOR, ALARMA 
MCA ECOSHEL",2021-04-16,2021-05-31,66000,MXN,Expirado,0,0,RIV090723UM9,RIVASAPUNTOCOM,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1970658
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE GINECO OBSTETRICIA No 03 DR VICTOR MANUEL ESPINOSA DE LOS REYES SANCHEZ CMN LA RAZA #050GYR050,2236496,2950,Solicitud de Cotizaciones para la Adquisición de Consumibles de Equipo Medico,AA-050GYR050-E49-2021,,2021-03-05 14:10,2021-03-10 10:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2479585,Solicitud de Cotizaciones para la Adquisición de Consumibles de Equipo Medico,Solicitud de Cotizaciones para la Adquisición de Consumibles de Equipo Medico,2021-03-12,2021-03-22,10000,MXN,Expirado,0,0,SMT010905FL0,SERVICIOS MEDICOS Y TECNICOS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1956046
INCARD,Instituto Nacional de Cardiología Ignacio Chávez,INCARD-Subdirección de Recursos Materiales #012NCA001,2239871,2950,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORI,AA-012NCA001-E328-2021,,2021-10-13 14:26,2021-03-10 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2478633,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORI,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,2021-03-10,2021-06-30,46293.95,MXN,Expirado,0,0,SIB060516LH1,SERVICIO E INTEGRACION BIOMEDICA DE MEXICO,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1971442
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE PEDIATRÍA SILVESTRE FRENK FREUND DEL CMN SIGLO XXI #050GYR067,2228668,3540,"SERVICIO DE MANTENIMIENTO A EQUIPO MÉDICO, EJERCICIO 2021.",LA-050GYR067-E39-2021,2021-03-31,2021-03-04 15:30,2021-03-16 11:00,Nacional,Servicios,LICITACIÓN PÚBLICA,Electrónica,2482578,"SERVICIO DE MANTENIMIENTO A EQUIPO MÉDICO, EJERCICIO 2021.",MANTENIMIENTO PREVENTIVO Y CORTRECTIVO A DESFIBRILADORES Y MONITORES ,2021-04-01,2021-12-31,344400,MXN,Expirado,0,0,MED010829R9A,MEDIPLAS SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1955508
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Subdirección de Recursos Materiales y Servicios Generales #012NCG001,2255045,3540,"SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A CONTADORES BETA, GAMMA DE CE",AA-012NCG001-E321-2021,,2021-04-15 12:18,2021-01-01 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2483931,"SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A CONTADORES BETA, GAMMA DE CENTELLEO DE DIFERENTES MARCAS","SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A CONTADORES BETA, GAMMA DE CENTELLEO DE DIFERENTES MARCAS
",2021-01-01,2021-12-31,278738.27,MXN,Expirado,0,0,LAM050829KT3,LUMAN ANALYTICAL AND MAINTENANCE SUPPORT SA DE CV ,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1972311
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2250541,2950,"TARJETAS DE CONTROL PARA AUTOCLAVE MARCA: STERIS, MODELO EAGLE 300",AA-012NCD001-E93-2021,,2021-04-06 12:33,2021-03-02 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2477839,"TARJETAS DE CONTROL PARA AUTOCLAVE MARCA: STERIS, MODELO EAGLE 300","TARJETAS DE CONTROL PARA AUTOCLAVE MARCA: STERIS, MODELO EAGLE 300
",2021-03-02,2021-12-31,179256,MXN,Expirado,0,0,ATE1409123M0,ACRO TEK SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1968556
ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE-Coordinación de Recursos Materiales #051GYN024,2241069,3540,MANTENIMIENTO Y CONSERVACION PARA EQUIPO MEDICO Y DE LABORATORIO,IA-051GYN024-E80-2021,2021-04-14,2021-03-18 17:07,2021-03-29 15:00,Nacional,Servicios,INVITACIÓN A CUANDO MENOS 3 PERSONAS,Electrónica,2483893,MANTENIMIENTO Y CONSERVACION PARA EQUIPO MEDICO Y DE LABORATORIO,MANTENIMIENTO Y CONSERVACION PARA EQUIPO MEDICO Y DE LABORATORIO,2021-04-14,2021-12-31,1093385,MXN,Expirado,0,0,ESM130718ID6,EQUIPOS Y SERVICIOS MEDICOS EN LINEA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1960018
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2250690,2950,REFACCIONES Y ACCESORIOS MARCA QIAGEN,AA-012NCD001-E95-2021,,2021-04-06 13:30,2021-03-03 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2478017,REFACCIONES Y ACCESORIOS MARCA QIAGEN,REFACCIONES Y ACCESORIOS MARCA QIAGEN,2021-03-03,2021-12-31,34135,MXN,Expirado,0,0,QME080108A87,QIAGEN MEXICO S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1968684
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección de Administración y Finanzas #012NBD001,2255154,2950,Adquisición de Refacciones y accesorios menores de equipo e instrumental médico ,AA-012NBD001-E111-2021,,2021-04-15 15:02,2021-03-30 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2484187,Adquisición de Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,Adquisición de Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio Adjudicación Directa 210058 ,2021-03-30,2021-04-30,46157.5,MXN,Expirado,0,0,ACR130301FS6,ABASTECEDORA CRUZ-HER SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1972420
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Subdirección de Recursos Materiales y Servicios Generales #012NCG001,2254978,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 16 EQUIPOS DE ENDOSCOPIA DE LA MARCA FUJ,AA-012NCG001-E313-2021,,2021-04-15 11:08,2021-01-15 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2483809,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 16 EQUIPOS DE ENDOSCOPIA DE LA MARCA FUJIFILM,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 16 EQUIPOS DE ENDOSCOPIA DE LA MARCA FUJIFILM
",2021-01-15,2021-12-31,868025.82,MXN,Expirado,0,0,FME941104GN8,FUJIFILM DE MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1972267
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Subdirección de Recursos Materiales y Servicios Generales #012NCG001,2254985,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 79 EQUIPOS FLEXIBLES DE ENDOSCOPIA Y LAP,AA-012NCG001-E314-2021,,2021-04-15 11:22,2021-01-15 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2483829,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 79 EQUIPOS FLEXIBLES DE ENDOSCOPIA Y LAPAROSCOPIA DE LA MARCA OLYMPUS,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 79 EQUIPOS FLEXIBLES DE ENDOSCOPIA Y LAPAROSCOPIA DE LA MARCA OLYMPUS
",2021-01-15,2021-12-31,1757474.83,MXN,Expirado,0,0,OAM941215RR0,OLYMPUS AMERICA DE MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1972273
