Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
COLMICH,"El Colegio de Michoacán, A.C.",COLMICH-Departamento de Recursos Materiales #03891I999,1773518,2950,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LAB.,AA-03891I999-E406-2018,,2018-08-10 11:39,2018-07-12 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1896722,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LAB. ,,2018-07-13,2018-08-30,11024,MXN,Expirado,0,0,,PERKIN ELMER DE MEXICO SA,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1537416
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Unidad Mérida #011L4J993,1813833,5310,Microscopio,AA-011L4J993-E222-2018,,2018-10-29 14:48,2018-10-30 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1951833,Microscopio,"Microscopio Stemi 508 doc, K LAB, Double Spot K LED",2018-10-31,2018-12-29,102626.16,MXN,Expirado,0,0,VBM9710272M3,VAL BREN DE MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1576851
ININ,Instituto Nacional de Investigaciones Nucleares,ININ-Mantenimiento y Obras #018T0Q003,1751247,3540,Servicio de mantenimiento correctivo a stoppering Cat. 7755044 serie 091218807 C,AA-018T0Q003-E9-2018,,2018-07-20 13:34,2018-04-20 08:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1867176,Servicio de mantenimiento correctivo a stoppering Cat. 7755044 serie 091218807 C y Cat. 7948040 serie 091218548D,Servicio de mantenimiento correctivo a stoppering Cat. 7755044 serie 091218807 C y Cat. 7948040 serie 091218548D ,2018-06-01,2018-08-20,85000,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1516792
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1747800,3540,Poliza de Mantenimiento Preventivo a Mini Spray Dryer B-290 Incluye dos visitas,AA-03890U001-E259-2018,,2018-07-17 16:58,2018-06-26 07:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1863252,Poliza de Mantenimiento Preventivo a Mini Spray Dryer B-290 Incluye dos visitas,Poliza de Mantenimiento Preventivo a Mini Spray Dryer B-290 Incluye dos visitas,2018-06-26,2018-12-31,64600,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1513561
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1747671,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO A ROTAVAPOR R-215,AA-03890U001-E247-2018,,2018-07-17 15:14,2018-06-12 07:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1863121,SERVICIO DE MANTENIMIENTO PREVENTIVO A ROTAVAPOR R-215,SERVICIO DE MANTENIMIENTO PREVENTIVO A ROTAVAPOR R-215,2018-06-12,2018-12-31,30000,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1513406
INECOL,"Instituto de Ecología, A.C.",INECOL-Subdirección de Bienes y Servicios #03891Q001,1816261,3540,Póliza de mantenimiento con cobertura por un año para un sistema de evaporación ,AA-03891Q001-E163-2018,,2018-10-31 18:09,2018-10-22 08:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1953664,Póliza de mantenimiento con cobertura por un año para un sistema de evaporación marca BUCHI,"Póliza de mantenimiento con cobertura por un año para un sistema de evaporación marca BUCHI, el cual está integrado por el siguiente equipo: dos rotavapores modelo RII con números de serie 1000183039, 100183040, una bomba alto vacío modelo V-170 con número de serie 1000183232, dos controladores para vacío modelo V-850 con número de serie 1000181749, 1000181750 y un enfriador-recirculador modelo F-114 con número de serie 1000183227 y número de inventario 25319",2018-11-01,2019-10-31,383620.69,MXN,Activo,0,1,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1578675
ININ,Instituto Nacional de Investigaciones Nucleares,ININ-Departamento de Adquisiciones #018T0Q001,1818666,5310,LAVADORA DE FRASCOS,AA-018T0Q001-E138-2018,,2018-11-06 12:58,2018-10-23 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1956766,LAVADORA DE FRASCOS,,2018-10-24,2018-12-23,277448.52,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1580796
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Unidad de Genòmica Avanzada- UGA #011L4J990,1786652,5310,ROTAVAPOR MODELO R-100 ENSAMBLE VERTICAL JUNTAS 24/40 INCLUYE:BOMBA DE VACIO V-3,AA-011L4J990-E180-2018,,2018-08-31 13:07,2018-08-16 10:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1914195,ROTAVAPOR MODELO R-100 ENSAMBLE VERTICAL JUNTAS 24/40 INCLUYE:BOMBA DE VACIO V-3,,2018-08-16,2018-10-16,245107.94,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1551226
CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.","CIAD-Centro de Investigación en Alimentación y Desarrollo, A.C. #0389ZY998",1590001,3540,SERVICIO DE MANTENIMIENTO A EQUIPO,AA-0389ZY998-E11-2018,,2018-01-11 13:08,2018-01-11 01:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1687609,SERVICIO DE MANTENIMIENTO EQUIPO,,2018-01-11,2018-01-30,33500,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1365275
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirección de Recursos Materiales #011L4J995,1634253,5310,BOMBA DE VACIÓ ,AA-011L4J995-E181-2018,,2018-11-06 12:49,2018-03-09 00:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1740492,BOMBA DE VACIÓ,,2018-03-09,2018-03-16,24201.8,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1580795
IPICYT,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.",IPICYT-Dirección de Administración y Finanzas #03891W001,1656301,5310,Espectrofotometro rango visible-ultravioleta y Espectrofotometro Infrarojo IR,AA-03891W001-E86-2018,,2018-04-05 15:07,2018-04-10 15:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1807134,Espectrofotometro rango visible-ultravioleta,No Cat. SPI840-280100 Espectrómetro para análisis en el rango visible y ultravioleta con carrusel automático para 6 celdas.,2018-05-18,2018-05-25,92100,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1428531
CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.","CIAD-Centro de Investigación en Alimentación y Desarrollo, A.C. #0389ZY998",1802927,5310,EQUIPO MÉDICO Y DE LABORATORIO,AA-0389ZY998-E397-2018,,2018-10-02 13:43,2018-09-05 01:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1937518,EQUIPO MÉDICO Y DE LABORATORIO,,2018-09-05,2018-11-05,270000,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1566487
VER,VER-Universidad Veracruzana,VER-Universidad Veracruzana-Dirección de Recursos Materiales #930019999,1686279,5310,Adjudicación Directa de Equipo Medico y Laboratorio,AA-930019999-E48-2018,,2018-05-11 09:57,2018-05-18 09:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1816846,Equipo médico y de laboratorio,,2018-05-18,2018-08-02,15000,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1457997
INSP,Instituto Nacional de Salud Pública,INSP-Departamento de Abastecimiento #012NDY002,1799071,5310,EQUIPO DE LABORATORIO,AA-012NDY002-E163-2018,,2018-09-26 09:21,2018-08-03 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1932141,0318-18,"Descripción	Caracteristicas del producto	Medida	Cantidad	costo unitario

BOMBA	Bomba peristáltica Masterflex C/L de un canal Marca:  Cole Parmer Catalogo. WU-77122-14	PZ	1	 $24,610.00 

INCUBADORA	Incubadora de convexión natural de 32 Lt de capacidad Catalogo: MMTIN30X2	PZ	1	 $30,179.60 

",2018-08-03,2018-10-02,54789.6,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1562930
ININ,Instituto Nacional de Investigaciones Nucleares,ININ-Departamento de Adquisiciones #018T0Q001,1818643,5310,HORNO DE ACERO INOXIDABLE,AA-018T0Q001-E137-2018,,2018-11-06 12:32,2018-10-22 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1956730,HORNO DE ACERO INOXIDABLE,,2018-10-23,2018-12-22,175614.12,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1580769
INECOL,"Instituto de Ecología, A.C.",INECOL-Departamento de Adquisiciones #03891Q002,1777880,5310,103/ADQ/2018 Rotavapor,AA-03891Q002-E46-2018,,2018-08-17 08:25,2018-08-17 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1903195,103/ADQ/2018 Rotavapor,"1 Rotavapor marca Buchi Labortechnik AG modelo 

R-100 con accesorios",2018-08-17,2019-09-29,146551.72,MXN,Activo,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1541864
IPICYT,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.",IPICYT-Dirección de Administración y Finanzas #03891W001,1763258,5310,Bomba peristáltica y Cabezal de bomba,AA-03891W001-E248-2018,,2018-08-01 12:47,2018-08-06 13:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1925083,Bomba peristáltica y Cabezal de bomba ,"Impulsor digital de velocidad variable L/S. Bomba peristáltica, digital, programable, caudal mínimo de 0.001 mL/min, caudal máximo de 580 mL/min (el caudal depende del tamaño de manguera que utilice), con motor de velocidad variable de 1/10 hp, dirección de flujo reversible, con salida de 4 a 20 mA, rango de velocidad 0.02 a 100 rpm),opera de 90 a 260 V, 60 Hz; cuatro modos de funcionamiento para mayor rendimiento. Marcha continua, dispensación temporizada, copia de volumen dispensado y dispensación por volumen. Opera de manera remota a través de conector hembra DB25. Flujo min 0.001 mL/min (Dependiendo del diámetro de la tubería), Flujo máximo 3400 mL/min (dependiendo del diámetro de la tubería). Dimensiones: 25.5 x 21.6 x 21.6 cm (Largo x Ancho x Alto). Fuente de poder: 50/60 Hz. Serie LS, velocidad variable digital, motor reversible, dispersor digital. RPM MIN 0.02/ RPM MÁX 100.

No. catálogo: MFX07522-30



Cabezal tipo Easy Load II, Tipo L/S para tubería de precisión. Tamaños: 13, 14, 16, 17, 18 y 25. Rotores de acero inoxidable, maneja un flujo de 0.06 a 380 mL/min entre 1 y 100 rpm, y de 0.6 a 2300 mL/min entre 0.6 y 600 rpm, máxima presión continua de 25 PSI hasta 10 PSI en uso continuo y de 40 PSI hasta 15 PSI en uso intermitente. Cantidad de canales 1, caudal máximo por canal 2300, caudal mínimo por canal 0.012. Material de carcasa de PPS, material de rotor de acero inoxidable para mayor durabilidad y resistencia química. Rotor de cuatro rodillos debe incluir bomba de silicona y hardware de montaje de un solo canal.

No. parte: MFX77200-60",2018-09-11,2018-10-26,127781.26,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1527826
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1701493,3540,"Instalación, reparación y mantenimiento de equipo e instrumental medico y de lab",AA-03890U001-E144-2018,,2018-05-30 12:35,2018-05-30 08:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1816061,"Instalación, reparación y mantenimiento de equipo e instrumental medico y de laboratorio","Instalación, reparación y mantenimiento de equipo e instrumental medico y de laboratorio",2018-05-30,2018-08-15,43172.8,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1471515
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirección de Recursos Materiales #011L4J995,1809854,5310,EQUIPO PARA LABORATORIO,AA-011L4J995-E1160-2018,,2018-11-14 14:04,2018-10-23 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1945812,EQUIPO PARA LABORATORIO,,2018-10-24,2019-01-02,137356.43,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1584816
IMTA,Instituto Mexicano de Tecnología del Agua,IMTA-Departamento de Adquisiciones #016RJE002,1654805,5310,EQUIPO DE LABORATORIO,AA-016RJE002-E11-2018,,2018-04-04 16:28,2018-04-09 10:30,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1844280,EQUIPO DE LABORATORIO,EQUIPO DE LABORATORIO,2018-04-13,2018-05-14,23500,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1427285
IPICYT,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.",IPICYT-Dirección de Administración y Finanzas #03891W001,1708918,5310,MOTOR PARA SISTEMA PERISTÁLTICO Y CABEZALES,AA-03891W001-E152-2018,,2018-06-07 09:17,2018-06-12 09:30,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1856065,MOTOR PARA SISTEMA PERISTÁLTICO Y CABEZALES,"Motor (Drive) para integrar sistema Peristaltico de precisión de velocidad variable, digital, la pantala muestra velocidad de operación, velocidad de 6 a 600 RPM, regulación de velocidad, acepta dos cabezales masterflex, motor de 1/10HP, flujo mínimo de 0.36ml/min, flujo máximo de 3400ml/min. Motor reversible, salida de 4 a 20 MA

No de Cat MFX07528-10 ($34,971.02)

cabezal para tuberia de precision,l/s easy-load 3, maximo rango de flujo de 2300 ml/min, minimo rango de 0.06 ml/ min, dependiendo de las rpm y tuberia que se utilice, acepta tuberias l/s 13, 14, 16, 25, 17 y 18, dimensiones 3.45 pulgadas ancho x 4.75 pulgadas alto x 3.96 pulgadas de profundidad. con rotor de acero inoxidable.

No Cat MFX77800-60 ($9,095.11)

cabezal easy load ii, para bomba l/s acepta tuberia de l/s 15, 24,35,36, de oclusión fija, rotor de acero inoxidables dimensiones 12.7 x 12.1 x 7.0 cm, para un flujo desde 0.033 a 2900 ml/min dependiendo de la tuberia y de la bomba.

No de Cat MFX77200-62 ($9,273.90)",2018-07-09,2018-08-24,53340.03,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1478804
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1747865,3540,Mantenimiento Preventico Dignostico General y Calibración sistema de termoanalis,AA-03890U001-E266-2018,,2018-07-17 17:44,2018-06-13 07:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1863304,Mantenimiento Preventico Dignostico General y Calibración sistema de termoanalis,Mantenimiento Preventico Dignostico General y Calibración sistema de termoanalis,2018-06-13,2018-12-31,95600,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1513605
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Recursos Materiales #011L4J994,1821055,5310,EQUIPO ULTRATURRAX,AA-011L4J994-E138-2018,,2018-11-09 14:08,2018-11-09 00:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1959231,EQUIPO ULTRATURRAX,EQUIPO ULTRATURRAX,2018-11-09,2018-11-30,689655.17,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1582983
IPICYT,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.",IPICYT-Dirección de Administración y Finanzas #03891W001,1718749,5310,BOMBA DE PISTÓN DE BAJO FLUJO,AA-03891W001-E164-2018,,2018-06-19 15:42,2018-06-22 16:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1895461,BOMBA DE PISTÓN DE BAJO FLUJO,"No Cat CPI73150-30 Bomba de pistón de bajo flujo, controla el caudal de forma 1 remota atraves de señal analógica o rs-232, caudal mínimo de 0.003 ml/min, máximo de 5 ml/min, presión máxima de 6000 psi (413 bar), piezas humectadas cuerpo ss 316, piston pe, conexión entrada de 1/4 in (0.63 cm) para mangueras de 1/8 in (0.31 cm), salida de ferula para mangueras de 1/16 in (0.15 cm),viscosidad de 500 cp max, repetibilidad normalmente de +/- 0.3%, ciclo de trabajo continuo, temperatura máxima de fluido de 176 oc,potencia de 110 v, 5a/60 hz.



incluye: 2 adaptadores para tubo de compresión fabricado en acero inoxidable 316. dimensiones, diámetro exterior de tubería de 1/4"" x 1/8"", largo 1 9/32"", ancho 9/16"", orificio 5/32"". detalles de resistencia: acero inoxidable (ss 316). muy buena resistencia a las sustancias quimicas: el limite de presión depende de la manguera utilizada, no del accesorio. rango de temp.: -40 a 200 of (-40 a 93oc).



incluye ferulas. esterilice con oxido etileno, autoclave o irradiacion gama (31406-64). tubería de acero inoxidable 316, 3/16 in de diámetro interior, 1/4 in de diámetro externo, 3 pies de largo, resiste 5000 max psi, rango de temperatura de -53 a 289 oc, esterilizable en autoclave,con óxido de etileno o mediante irradiación gamma. 1 paquete con 2 piezas (03300-10). ",2018-08-08,2018-09-24,79677.95,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1487622
INSP,Instituto Nacional de Salud Pública,INSP-Departamento de Abastecimiento #012NDY002,1844402,5310,EQUIPOS PARA LABORATORIOS,AA-012NDY002-E2-2019,,2019-01-07 14:15,2018-11-27 09:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1984925,0533-18,"Descripción	Caracteristicas del producto	Medida	Cantidad	costo unitario

BALANZA	Balanza analítica con capacidad de 120G y resolución de 0.1mg, con calibración interna motorizada, con indicador de nivelación de cristal con burbujas de aire para centrar, Mca. Sartorius, Cat. SRTENTRIS124I-1S	PZ	1	29,777.89

DESECADOR	Desecador de polipropileno y policarbonato. Mca. Cole Parmer, Cat. CPI06514-20	PZ	1	5,143.25

CENTRIFUGA	Centrífuga Minispin, Incluido rotor estandar, 120V/50-65 HZ. extremadamente compacta, pantalla digital clara y facil de utilizar para indicación de tiempos y velocidades, Mca. Eppendorf, Cat. EPM5452000816	PZ	1	25,157.60

",2018-11-27,2019-01-28,60078.74,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1605691
INECOL,"Instituto de Ecología, A.C.",INECOL-Departamento de Adquisiciones #03891Q002,1658242,5310,043/ADQ/2018 Medidor Multiparametrico,AA-03891Q002-E12-2018,,2018-04-09 08:05,2018-04-06 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1768699,043/ADQ/2018 Medidor Multiparamétrico,1 Medidor Multiparamétrico,2018-04-06,2018-04-16,29633.4,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1430401
SEDENA,Secretaría de la Defensa Nacional,SEDENA-DEPARTAMENTO DE ADQUISICIONES #007000998,1716533,5310,MEDIDOR MULTIPARAMETRO,AA-007000998-E115-2018,,2018-06-16 06:22,2018-06-14 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1833357, MEDIDOR MULTIPARAMETRO,,2018-06-15,2018-08-31,15432.6,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1485801
SEDENA,Secretaría de la Defensa Nacional,SEDENA-Subdireccion de Adquisiciones #007000999,1711248,5310,UTILIDAD DE LOS BIOMATERIALES EN LOS TRASPLANTES DE ISLOTES PANCREATICOS,AA-007000999-E563-2018,,2018-08-27 15:33,2018-08-27 15:40,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Electrónica,1857252,UTILIDAD DE LOS BIOMATERIALES EN LOS TRASPLANTES DE ISLOTES PANCREATICOS,,2018-08-28,2018-09-08,1269949.02,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1539316
INP,Instituto Nacional de Pediatría,INP-Dirección de Administración #012NCZ002,1835636,3540,Mantenimiento correctivo,AA-012NCZ002-E126-2018,,2018-12-10 10:14,2018-11-05 10:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1974195,Mantenimiento correctivo a una incubadora,Mantenimiento correctivo a una incubadora,2018-11-10,2018-12-14,82476,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1597171
IPICYT,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.",IPICYT-Dirección de Administración y Finanzas #03891W001,1708633,5310,Equipos de laboratorio,AA-03891W001-E151-2018,,2018-06-06 16:33,2018-06-11 17:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1978280,"Kit de sistema de calentamiento, Rotovapor, Kit de punto de fusión y Balanza analitica ","Kit de sistema de calentamiento, Rotovapor, Kit de punto de fusión y Balanza analitica ",2018-12-18,2019-02-06,210372.7,MXN,Expirado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1478490
COLPOS,Colegio de Postgraduados,COLPOS-Departamento de Adquisiciones y Contratos #008IZC999,1609120,3540,Mantenimiento correctivo  a centrifuga y cuatro liofilizadoras,AA-008IZC999-E547-2018,,2018-02-07 16:21,2018-03-05 18:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1736801,Mantenimiento correctivo  a centrifuga y cuatro liofilizadoras.,Mantenimiento correctivo  a centrifuga y cuatro liofilizadoras.,2018-03-05,2018-05-03,139182.76,MXN,Terminado,0,0,EQU861104AT1,EQUIPAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1384544
